id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
7700185,9401701.0,20675.0,20675.0,20675.0, 60 months, 25.83%,616.95,G,G2,Manager,10+ years,RENT,115000.0,Verified,Oct-2013,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=7700185,,small_business,Business Loan,104xx,NY,6.21,0.0,Aug-2005,680.0,684.0,1.0,,,7.0,0.0,6923.0,89.9%,12.0,f,0.0,0.0,13572.9,13572.9,4771.86,8795.92,0.0,5.12,0.0,Aug-2015,616.95,,Dec-2016,594.0,590.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,385655.0,,,,,,,,,,,,7700.0,,,,4.0,55094.0,0.0,100.3,0.0,0.0,95.0,99.0,8.0,8.0,1.0,8.0,,1.0,,0.0,3.0,3.0,3.0,5.0,3.0,4.0,7.0,3.0,7.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,404932.0,15184.0,6900.0,12960.0
1618277,1890530.0,2125.0,2125.0,2125.0, 36 months, 16.29%,75.02,C,C4,,n/a,OWN,12300.0,Verified,Oct-2012,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1618277,,debt_consolidation,Debt consolidation,320xx,FL,26.93,0.0,Jul-1999,665.0,669.0,2.0,,,7.0,0.0,4217.0,82.7%,11.0,f,0.0,0.0,2700.4114015,2700.41,2125.0,575.41,0.0,0.0,0.0,Oct-2015,74.71,,Nov-2016,599.0,595.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,4217.0,,,,,,,,,,,,5100.0,,,,5.0,602.0,883.0,82.7,0.0,0.0,,161.0,0.0,0.0,0.0,0.0,,0.0,,0.0,7.0,7.0,7.0,11.0,0.0,7.0,11.0,7.0,7.0,0.0,0.0,0.0,3.0,100.0,71.4,0.0,0.0,5100.0,4217.0,5100.0,0.0
3485353,4367592.0,24625.0,24625.0,24625.0, 60 months, 16.29%,602.64,C,C4,Public Health Solutions/MIC Women's Heal,10+ years,RENT,55000.0,Verified,Mar-2013,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=3485353,,debt_consolidation,Debt Free,100xx,NY,22.62,0.0,Mar-1990,705.0,709.0,0.0,,,15.0,0.0,22920.0,67.8%,23.0,f,8130.41,8130.41,27147.34,27147.34,16494.59,10652.75,0.0,0.0,0.0,Dec-2016,602.64,Jan-2017,Dec-2016,694.0,690.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,25942.0,,,,,,,,,,,,33800.0,,,,1.0,1996.0,2423.0,90.2,0.0,0.0,44.0,279.0,2.0,2.0,0.0,2.0,,,,0.0,8.0,9.0,9.0,15.0,1.0,14.0,22.0,9.0,15.0,0.0,0.0,0.0,1.0,100.0,87.5,0.0,0.0,51451.0,25942.0,24800.0,17651.0
6310301,7841599.0,9600.0,9600.0,9600.0, 36 months, 18.85%,351.18,D,D3,Your Cleaners,6 years,RENT,41600.0,Not Verified,Aug-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=6310301,  Borrower added on 07/15/13 > I would like to use the loan proceeds to help pay for my parents' medical expenses.<br>,medical,For my parents medical expense,018xx,MA,11.19,0.0,Jan-1999,725.0,729.0,1.0,,,9.0,0.0,1763.0,19.8%,13.0,f,0.0,0.0,12024.8000044,12024.8,9600.0,2424.8,0.0,0.0,0.0,Apr-2015,5353.98,,Nov-2016,684.0,680.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,8815.0,,,,,,,,,,,,8900.0,,,,5.0,1259.0,5295.0,5.4,0.0,0.0,120.0,176.0,2.0,2.0,0.0,2.0,,1.0,,0.0,3.0,5.0,6.0,7.0,4.0,8.0,9.0,5.0,9.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,17775.0,8815.0,5600.0,8875.0
8648845,10420662.0,12000.0,12000.0,12000.0, 36 months, 17.10%,428.44,C,C5,,n/a,MORTGAGE,54000.0,Verified,Nov-2013,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=8648845,  Borrower added on 11/05/13 > PAY EXISTING LENDING CLUB LOAN AND CREDIT CARDS.<br>,debt_consolidation,SAVE INTREST,443xx,OH,16.93,0.0,Jun-1996,695.0,699.0,5.0,25.0,,9.0,0.0,9883.0,63.4%,25.0,f,0.0,0.0,2570.64,2570.64,1600.63,969.86,0.0,0.15,0.0,May-2014,428.44,,Dec-2016,649.0,645.0,0.0,25.0,1.0,INDIVIDUAL,,,,0.0,0.0,120475.0,,,,,,,,,,,,15600.0,,,,3.0,13386.0,3528.0,71.8,0.0,0.0,209.0,123.0,13.0,8.0,2.0,18.0,,1.0,51.0,1.0,3.0,4.0,3.0,9.0,5.0,6.0,18.0,4.0,9.0,0.0,0.0,0.0,1.0,83.3,33.3,0.0,0.0,148342.0,21783.0,12500.0,18535.0
10174967,3979361.0,24000.0,24000.0,23900.0, 36 months, 12.85%,806.93,B,B4,Director of Operations,3 years,RENT,110000.0,Source Verified,Dec-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10174967,  Borrower added on 12/19/13 > I need to refinance my credit cards.  The interest rate on this loan is better than the rates on my cards and I would just have to make one monthly payment.<br>,credit_card,Credit card refinancing,076xx,NJ,20.26,4.0,Dec-1997,680.0,684.0,3.0,8.0,,13.0,0.0,16069.0,75.8%,41.0,f,0.0,0.0,25808.1656522,25700.63,24000.0,1808.17,0.0,0.0,0.0,Nov-2014,239.06,,Dec-2016,704.0,700.0,0.0,8.0,1.0,INDIVIDUAL,,,,0.0,0.0,71471.0,,,,,,,,,,,,21200.0,,,,3.0,5956.0,4207.0,77.5,3.0,0.0,145.0,192.0,2.0,2.0,3.0,2.0,8.0,2.0,8.0,5.0,7.0,9.0,7.0,21.0,9.0,10.0,29.0,9.0,13.0,0.0,0.0,4.0,3.0,87.8,71.4,0.0,0.0,117571.0,71471.0,18700.0,96371.0
7102419,8764061.0,11500.0,11500.0,11500.0, 36 months,  9.71%,369.51,B,B1,Dallas County Sheriff's Courtesy Patrol,10+ years,OWN,33000.0,Verified,Sep-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=7102419,  Borrower added on 09/08/13 > I am planning on consolidating everything into one payment to make things easier.  I asked for more because I wanted to put a deck and a hot tub out back but that's life.....LOL<br>,debt_consolidation,bill consol,751xx,TX,5.35,0.0,Oct-1959,680.0,684.0,0.0,,99.0,10.0,1.0,6188.0,31.6%,13.0,f,0.0,0.0,12695.3299954,12695.33,11500.0,1176.85,18.4800000058,0.0,0.0,Dec-2014,8632.35,,Dec-2014,534.0,530.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,6188.0,,,,,,,,,,,,19600.0,,,,2.0,1031.0,4512.0,54.9,0.0,0.0,,656.0,11.0,11.0,0.0,30.0,,11.0,,0.0,2.0,4.0,4.0,5.0,0.0,10.0,13.0,4.0,10.0,0.0,0.0,0.0,1.0,100.0,50.0,1.0,0.0,19600.0,6188.0,10000.0,0.0
3635405,4587601.0,9600.0,9600.0,9600.0, 36 months,  7.90%,300.39,A,A4,Apple Inc,< 1 year,MORTGAGE,90000.0,Verified,Mar-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=3635405,,home_improvement,Hardwood Floors/Granite Countertops,296xx,SC,3.66,0.0,Jun-2000,680.0,684.0,0.0,54.0,,10.0,0.0,10846.0,46.7%,30.0,f,0.0,0.0,10417.938029,10417.94,9600.0,817.94,0.0,0.0,0.0,Jul-2014,5914.87,,Dec-2016,714.0,710.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,160646.0,,,,,,,,,,,,23200.0,,,,3.0,17850.0,3267.0,76.3,0.0,0.0,145.0,155.0,23.0,7.0,5.0,23.0,54.0,10.0,54.0,0.0,4.0,5.0,4.0,9.0,8.0,8.0,16.0,5.0,10.0,0.0,0.0,0.0,2.0,92.0,75.0,0.0,0.0,175506.0,11337.0,13800.0,0.0
1412166,1661824.0,12000.0,12000.0,12000.0, 36 months, 10.16%,388.11,B,B1,US Coast Guard,10+ years,RENT,65000.0,Not Verified,Jul-2012,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1412166,"  Borrower added on 07/10/12 > Greetings, this loan request is to consolidate all credit card payments in to one monthly payment.  I am not having any trouble at all paying bills (as reflected in my credit report and loan rating).  I just want to simplify and reduce interest rates.<br><br>  Borrower added on 07/14/12 > Paying $700.00 a month for 18 years on revolving credit is stupid....good business is $390 for 3 years.<br>",credit_card,Consolidation,028xx,RI,29.44,0.0,Jan-2001,705.0,709.0,0.0,,,18.0,0.0,16327.0,38.5%,27.0,f,0.0,0.0,13971.8899937,13971.89,12000.0,1971.89,0.0,0.0,0.0,Jul-2015,405.46,,Jul-2015,639.0,635.0,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,8.0,,18170.0,31.7,0.0,0.0,,,,,0.0,3.0,,14.0,,,,,10.0,,,,,,18.0,,,,,,11.1,0.0,0.0,,39212.0,26600.0,
9867228,11719149.0,6950.0,6950.0,6950.0, 60 months, 25.99%,208.05,G,G4,Firefighter/ Paramedic,9 years,RENT,110000.0,Source Verified,Dec-2013,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=9867228,,moving,Bill Consolidation,951xx,CA,5.43,1.0,Dec-1998,690.0,694.0,2.0,23.0,,6.0,0.0,1614.0,22.4%,15.0,f,0.0,0.0,2836.9,2836.9,563.01,1307.8,15.0,951.09,9.4945000004,Sep-2014,431.1,,Oct-2016,514.0,510.0,0.0,30.0,1.0,INDIVIDUAL,,,,0.0,0.0,7133.0,,,,,,,,,,,,7200.0,,,,2.0,1189.0,5535.0,22.0,0.0,0.0,180.0,89.0,0.0,0.0,1.0,0.0,,0.0,,2.0,3.0,4.0,4.0,6.0,5.0,5.0,9.0,4.0,6.0,0.0,0.0,0.0,1.0,84.6,0.0,0.0,0.0,23925.0,7133.0,7100.0,16725.0
4808335,6070813.0,11700.0,11700.0,11700.0, 36 months, 13.11%,394.84,B,B4,JP Morgan Chase ,10+ years,MORTGAGE,34786.25,Not Verified,May-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=4808335,,debt_consolidation,Debt consolidation,752xx,TX,31.56,0.0,Apr-1994,675.0,679.0,1.0,,,27.0,0.0,18222.0,45.3%,39.0,f,0.0,0.0,14100.1799909,14100.18,11700.0,2400.18,0.0,0.0,0.0,Oct-2015,3048.03,,Oct-2015,739.0,735.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,59347.0,,,,,,,,,,,,40200.0,,,,12.0,2198.0,11528.0,52.9,0.0,0.0,77.0,138.0,7.0,7.0,1.0,7.0,,5.0,,0.0,10.0,17.0,12.0,15.0,5.0,25.0,33.0,17.0,27.0,0.0,0.0,0.0,2.0,100.0,41.7,0.0,0.0,111646.0,20136.0,24500.0,4033.0
4777247,6049529.0,26500.0,26500.0,26450.0, 60 months, 21.00%,716.92,E,E2,Richter precision,10+ years,MORTGAGE,60000.0,Verified,May-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=4777247,  Borrower added on 05/01/13 > We need the money to pay off some higher interest rate loans.<br>,debt_consolidation,Bill consolidation,175xx,PA,14.24,0.0,Jan-1994,705.0,709.0,0.0,56.0,,8.0,0.0,3049.0,74.4%,20.0,f,0.0,0.0,38668.8599781,38595.9,26500.0,12168.86,0.0,0.0,0.0,Feb-2016,2727.42,,Mar-2016,689.0,685.0,0.0,63.0,1.0,INDIVIDUAL,,,,0.0,500.0,247548.0,,,,,,,,,,,,4100.0,,,,6.0,30944.0,1051.0,74.4,0.0,0.0,108.0,37.0,10.0,10.0,9.0,10.0,,10.0,,1.0,3.0,3.0,3.0,4.0,7.0,3.0,4.0,3.0,8.0,0.0,0.0,0.0,1.0,94.0,66.7,0.0,0.0,279808.0,22258.0,4100.0,27570.0
8966036,10758097.0,12000.0,12000.0,12000.0, 36 months,  6.03%,365.23,A,A1,Financial Advisor,< 1 year,OWN,85000.0,Not Verified,Dec-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=8966036,,credit_card,Credit Card Refinance Loan,968xx,HI,12.37,0.0,May-1999,775.0,779.0,1.0,37.0,,8.0,0.0,22511.0,28.2%,12.0,f,0.0,0.0,12577.7416634,12577.74,12000.0,577.74,0.0,0.0,0.0,Nov-2014,8925.91,,Nov-2014,789.0,785.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,187703.0,,,,,,,,,,,,79700.0,,,,5.0,23463.0,49484.0,9.5,0.0,0.0,123.0,174.0,8.0,3.0,2.0,22.0,,5.0,,0.0,4.0,5.0,4.0,5.0,3.0,5.0,7.0,5.0,8.0,0.0,0.0,0.0,3.0,91.7,0.0,0.0,0.0,259621.0,49747.0,54700.0,29921.0
10175647,12027725.0,8000.0,8000.0,8000.0, 36 months, 14.47%,275.26,C,C2,biller,6 years,RENT,44000.0,Not Verified,Dec-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10175647,,credit_card,Credit card refinancing,019xx,MA,18.53,0.0,Aug-2004,660.0,664.0,1.0,62.0,,10.0,0.0,5535.0,66.7%,17.0,f,0.0,0.0,9261.45,9261.45,8000.0,1261.45,0.0,0.0,0.0,Mar-2015,5407.81,,Dec-2016,674.0,670.0,0.0,66.0,1.0,INDIVIDUAL,,,,0.0,0.0,21383.0,,,,,,,,,,,,8300.0,,,,4.0,2138.0,499.0,82.2,0.0,0.0,17.0,112.0,8.0,8.0,0.0,8.0,62.0,6.0,62.0,5.0,3.0,7.0,3.0,9.0,1.0,8.0,15.0,7.0,10.0,0.0,0.0,0.0,3.0,64.7,66.7,0.0,0.0,28825.0,21383.0,2800.0,17482.0
5955732,7427906.0,10000.0,10000.0,10000.0, 36 months, 19.52%,369.2,D,D4,Fayetteville Public Schools,10+ years,MORTGAGE,98000.0,Verified,Jul-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=5955732,,debt_consolidation,Consolidation Loan,727xx,AR,18.73,3.0,Jul-1999,685.0,689.0,2.0,8.0,29.0,12.0,1.0,10877.0,68.8%,31.0,f,0.0,0.0,11063.0397123,11063.04,10000.0,1063.04,0.0,0.0,0.0,Feb-2014,8818.48,,Dec-2016,584.0,580.0,0.0,31.0,1.0,INDIVIDUAL,,,,0.0,0.0,103949.0,,,,,,,,,,,,15800.0,,,,1.0,8662.0,2090.0,80.8,0.0,0.0,170.0,155.0,81.0,13.0,3.0,81.0,8.0,0.0,8.0,1.0,3.0,4.0,3.0,4.0,20.0,5.0,7.0,4.0,12.0,0.0,0.0,0.0,0.0,82.0,66.7,0.0,0.0,161542.0,54028.0,10900.0,88402.0
7052323,8713914.0,12000.0,12000.0,12000.0, 36 months, 11.55%,396.0,B,B3,Tjmaxx ,10+ years,MORTGAGE,93000.0,Not Verified,Sep-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=7052323,  Borrower added on 09/07/13 > Pay credit cards<br>,debt_consolidation,Debt consolidation,186xx,PA,16.46,0.0,Jun-2006,690.0,694.0,1.0,,,19.0,0.0,24782.0,49%,25.0,f,0.0,0.0,13283.3007414,13283.3,12000.0,1283.3,0.0,0.0,0.0,Oct-2014,8534.26,,Apr-2015,674.0,670.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,131020.0,,,,,,,,,,,,50600.0,,,,6.0,7279.0,15725.0,59.3,0.0,0.0,88.0,83.0,4.0,4.0,1.0,18.0,,4.0,,0.0,6.0,10.0,7.0,10.0,6.0,15.0,18.0,10.0,19.0,0.0,0.0,0.0,3.0,100.0,28.6,0.0,0.0,182512.0,51504.0,38600.0,48062.0
2515005,3017184.0,6000.0,6000.0,6000.0, 36 months, 16.29%,211.81,C,C4,HSBC Securities,2 years,MORTGAGE,200000.0,Source Verified,Dec-2012,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=2515005,"  Borrower added on 12/17/12 > I am looking to lower monthly expenses incurred while my spouse was in the hospital. She is better now, but the bills remained. Based on my strong payment history and my income, I was able to obtain  a personal loan, but the rate nowadays is higher than I would like. I'd like to refinance it.<br>",medical,Refinance Higher Rate Loan,077xx,NJ,26.06,0.0,May-1993,680.0,684.0,0.0,,,18.0,0.0,308071.0,98.4%,29.0,f,0.0,0.0,7437.78182063,7437.78,6000.0,1422.78,15.000000042,0.0,0.0,Jan-2015,12.3,,Feb-2015,659.0,655.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,654874.0,,,,,,,,,,,,312500.0,,,,3.0,43658.0,1566.0,98.4,0.0,0.0,143.0,193.0,18.0,2.0,3.0,18.0,,18.0,,0.0,10.0,11.0,11.0,13.0,7.0,14.0,18.0,11.0,18.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,827900.0,370109.0,112500.0,37146.0
9134610,10966756.0,30000.0,30000.0,30000.0, 60 months, 25.83%,895.2,G,G2,,10+ years,MORTGAGE,132000.0,Source Verified,Dec-2013,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=9134610,  Borrower added on 11/26/13 > We are in process of revamping much of our offering to new customers.  Additional working capital will be helpful in executing this process as quickly and effectively as possible.  The revised offering should result in enhanced sales and customer acquisition and retention.<br>,small_business,Business Working Capital Loan,726xx,AR,10.74,0.0,Jul-1993,660.0,664.0,2.0,,9.0,5.0,1.0,17750.0,80.7%,15.0,w,16642.65,16642.65,32227.2,32227.2,13357.35,18869.85,0.0,0.0,0.0,Dec-2016,895.2,Jan-2017,Dec-2016,714.0,710.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,368802.0,,,,,,,,,,,,22000.0,,,,2.0,73760.0,4250.0,80.7,0.0,0.0,12.0,244.0,80.0,4.0,8.0,162.0,,4.0,,0.0,3.0,3.0,3.0,4.0,1.0,3.0,6.0,3.0,5.0,0.0,0.0,0.0,2.0,100.0,66.7,0.0,1.0,380000.0,34353.0,22000.0,22000.0
5947165,7419621.0,10000.0,10000.0,10000.0, 36 months, 18.85%,365.81,D,D3,Herman Weissker,10+ years,MORTGAGE,118000.0,Not Verified,Jul-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=5947165,  Borrower added on 06/24/13 > home repairs<br>,home_improvement,home improvements,928xx,CA,15.28,0.0,Feb-1999,685.0,689.0,3.0,,,5.0,0.0,10913.0,83.2%,21.0,f,0.0,0.0,11771.0157708,11771.02,10000.0,1771.02,0.0,0.0,0.0,Aug-2014,7384.73,,Jul-2015,649.0,645.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,119716.0,,,,,,,,,,,,13115.0,,,,4.0,23943.0,2202.0,83.2,0.0,0.0,137.0,175.0,3.0,3.0,0.0,3.0,,3.0,,0.0,3.0,3.0,3.0,11.0,8.0,3.0,13.0,3.0,5.0,0.0,0.0,0.0,2.0,100.0,66.7,0.0,0.0,127304.0,119716.0,13115.0,114189.0
6995235,8637381.0,12000.0,12000.0,12000.0, 60 months, 22.70%,336.23,E,E5,Crown Castle,7 years,MORTGAGE,78000.0,Source Verified,Sep-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=6995235,"  Borrower added on 08/28/13 > I would like to consolidate all of my debt into one easy payment. With everything having varied APR's and amounts due, sometimes I feel like I just cant make anything more then the minimum payments and then I feel like I will never get ahead. This will make my life SO much easier! Thank you!!<br>",debt_consolidation,Debt Payoff,342xx,FL,15.18,1.0,Jul-1963,690.0,694.0,2.0,11.0,,16.0,0.0,6032.0,39.2%,35.0,w,0.0,0.0,13755.91,13755.91,12000.0,1755.91,0.0,0.0,0.0,May-2014,11402.3,,Dec-2016,639.0,635.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,178554.0,,,,,,,,,,,,15400.0,,,,9.0,11904.0,6468.0,47.4,0.0,0.0,140.0,610.0,7.0,2.0,2.0,7.0,11.0,3.0,11.0,0.0,6.0,8.0,7.0,8.0,19.0,11.0,14.0,8.0,16.0,0.0,0.0,0.0,5.0,97.0,14.3,0.0,0.0,194124.0,51950.0,12300.0,49683.0
4435415,5667624.0,15000.0,15000.0,15000.0, 60 months, 11.14%,327.19,B,B2,HERTZ,10+ years,MORTGAGE,69295.0,Source Verified,Apr-2013,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=4435415,,debt_consolidation,Debt consolidation,180xx,PA,14.85,0.0,Jan-1992,710.0,714.0,1.0,,,16.0,0.0,24897.0,33.3%,26.0,f,4847.27,4847.27,14390.26,14390.26,10152.73,4237.53,0.0,0.0,0.0,Dec-2016,327.19,Jan-2017,Dec-2016,749.0,745.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,204416.0,,,,,,,,,,,,74864.0,,,,3.0,12776.0,41967.0,37.2,0.0,0.0,121.0,259.0,7.0,7.0,3.0,7.0,,4.0,,0.0,8.0,8.0,13.0,15.0,5.0,14.0,17.0,8.0,16.0,0.0,0.0,0.0,2.0,100.0,23.1,0.0,0.0,261364.0,58260.0,66864.0,39000.0
3382376,4235536.0,18000.0,18000.0,18000.0, 60 months, 23.76%,515.32,F,F4,Department of Homeland Security,2 years,RENT,45462.0,Verified,Feb-2013,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=3382376,,other,consolidation,890xx,NV,29.62,0.0,Oct-2004,690.0,694.0,1.0,,,12.0,0.0,18010.0,79.3%,21.0,f,0.0,0.0,18042.32,18042.32,6712.11,9259.93,0.0,2070.28,414.056000008,Oct-2015,515.32,,Dec-2016,639.0,635.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,49996.0,,,,,,,,,,,,22700.0,,,,1.0,4166.0,3920.0,81.7,0.0,0.0,100.0,101.0,65.0,4.0,0.0,65.0,,4.0,,0.0,6.0,8.0,6.0,7.0,11.0,8.0,10.0,8.0,12.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,62695.0,49996.0,21400.0,39995.0
9765900,11617922.0,4750.0,4750.0,4750.0, 36 months, 17.57%,170.71,D,D2,Mechanic,< 1 year,MORTGAGE,26400.0,Verified,Dec-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=9765900,  Borrower added on 12/13/13 > Pay off credit cards into one payment<br>,debt_consolidation,Consolidation,260xx,WV,13.77,0.0,Feb-2003,660.0,664.0,1.0,,80.0,10.0,1.0,4777.0,67.3%,23.0,f,0.0,0.0,5561.26000016,5561.26,4750.0,811.26,0.0,0.0,0.0,Jan-2015,3512.92,,Jun-2016,684.0,680.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,18451.0,,,,,,,,,,,,7100.0,,,,2.0,1845.0,93.0,96.1,0.0,0.0,127.0,130.0,4.0,4.0,0.0,17.0,,4.0,,0.0,2.0,4.0,2.0,5.0,12.0,5.0,11.0,4.0,10.0,0.0,0.0,0.0,1.0,100.0,100.0,1.0,0.0,21850.0,18451.0,2400.0,14750.0
9455243,11287344.0,6000.0,6000.0,6000.0, 36 months, 12.85%,201.74,B,B4,Tour Manager,10+ years,MORTGAGE,40000.0,Source Verified,Dec-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=9455243,,credit_card,Credit card refinancing,339xx,FL,27.9,0.0,Oct-2000,705.0,709.0,2.0,,,13.0,0.0,5985.0,60.5%,33.0,w,0.0,0.0,7262.22488766,7262.22,6000.0,1262.22,0.0,0.0,0.0,Dec-2016,201.32,,Dec-2016,719.0,715.0,0.0,,1.0,INDIVIDUAL,,,,0.0,51.0,76494.0,,,,,,,,,,,,9900.0,,,,9.0,5884.0,1109.0,76.9,0.0,0.0,131.0,158.0,2.0,2.0,1.0,2.0,,2.0,,0.0,4.0,6.0,4.0,12.0,12.0,8.0,20.0,6.0,13.0,0.0,0.0,0.0,3.0,100.0,75.0,0.0,0.0,119374.0,35188.0,4800.0,50738.0
10165117,12017234.0,8000.0,8000.0,8000.0, 36 months, 16.99%,285.19,D,D1,Manager,5 years,RENT,110000.0,Not Verified,Dec-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10165117,,other,Other,553xx,MN,11.47,0.0,Sep-2005,675.0,679.0,2.0,,,9.0,0.0,7531.0,79.3%,14.0,f,0.0,0.0,8979.86,8979.86,8000.0,979.86,0.0,0.0,0.0,Oct-2014,6698.49,,Dec-2016,674.0,670.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,35023.0,,,,,,,,,,,,9500.0,,,,8.0,3891.0,713.0,84.5,0.0,0.0,29.0,97.0,2.0,2.0,1.0,2.0,,5.0,,0.0,3.0,6.0,3.0,5.0,5.0,6.0,8.0,6.0,9.0,0.0,0.0,0.0,3.0,100.0,33.3,0.0,0.0,47981.0,35023.0,4600.0,38481.0
8925939,10717997.0,11100.0,11100.0,11100.0, 36 months,  6.62%,340.82,A,A2,Esthetician,3 years,RENT,93000.0,Not Verified,Nov-2013,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=8925939,  Borrower added on 11/13/13 > Pay off credit cards to keep good credit while building credit with a loan.<br>,credit_card,Building Credit,100xx,NY,3.05,0.0,Apr-1992,780.0,784.0,0.0,,,5.0,0.0,9260.0,26.4%,17.0,w,0.0,0.0,7720.63,7720.63,5894.68,921.72,0.0,904.23,162.7614,Jul-2015,340.82,,Oct-2016,639.0,635.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,9260.0,,,,,,,,,,,,35100.0,,,,3.0,1852.0,19340.0,32.4,0.0,0.0,216.0,259.0,12.0,12.0,0.0,13.0,,14.0,,0.0,3.0,3.0,3.0,7.0,4.0,5.0,13.0,3.0,5.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,35100.0,9260.0,28600.0,0.0
